X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
6.51246833,48.13542167,0,0,9284,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51250167,48.13549833,0,0,9285,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51253,48.135575,0,0,9286,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51255667,48.135655,0,0,9287,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51257833,48.13573333,0,0,9288,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51259333,48.13581333,0,0,9289,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51260167,48.135895,0,0,9290,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51260833,48.135975,0,0,9291,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51261167,48.136055,0,0,9292,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51261,48.136135,0,0,9293,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51260333,48.13621667,0,0,9294,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51259,48.13629833,0,0,9295,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51256833,48.13638,0,0,9296,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51254167,48.13646167,0,0,9297,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51251167,48.13654667,0,0,9298,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.512475,48.13662833,0,0,9299,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.512435,48.13671,0,0,9300,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51238833,48.13679,0,0,9301,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51233833,48.13686833,0,0,9302,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.512285,48.13694333,0,0,9303,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51222667,48.13701833,0,0,9304,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51216667,48.13709333,0,0,9305,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51210667,48.13716667,0,0,9306,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51204,48.13724167,0,0,9307,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.511975,48.13731667,0,0,9308,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51190833,48.13739333,0,0,9309,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51184,48.13746667,0,0,9310,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51177167,48.13754,0,0,9311,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.511705,48.13761333,0,0,9312,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51163833,48.137685,0,0,9313,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51157333,48.13775833,0,0,9314,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51150833,48.13783,0,0,9315,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51144333,48.13790333,0,0,9316,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51137833,48.137975,0,0,9317,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51131,48.13804833,0,0,9318,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51124167,48.13812167,0,0,9319,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51117667,48.13819333,0,0,9320,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51110667,48.13826667,0,0,9321,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51104,48.13834,0,0,9322,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51097333,48.13841167,0,0,9323,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.510905,48.13848167,0,0,9324,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51083667,48.13855167,0,0,9325,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.510765,48.13862167,0,0,9326,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51069167,48.13869,0,0,9327,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51061333,48.138765,0,0,9328,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.510535,48.138835,0,0,9329,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.510455,48.138905,0,0,9330,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51037167,48.13897333,0,0,9331,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51028833,48.13904333,0,0,9332,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51020167,48.13911333,0,0,9333,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.510115,48.13918333,0,0,9334,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.51003,48.13925667,0,0,9335,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50994667,48.13933,0,0,9336,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50986167,48.13940167,0,0,9337,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50977667,48.139475,0,0,9338,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50969167,48.13954833,0,0,9339,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50960667,48.139625,0,0,9340,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50952167,48.1397,0,0,9341,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.509435,48.139775,0,0,9342,360,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50935,48.13985,0,0,9343,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50926167,48.139925,0,0,9344,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.509175,48.14000167,0,0,9345,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50908833,48.14007667,0,0,9346,360,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50900333,48.140155,0,0,9347,360,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50891833,48.14023167,0,0,9348,360,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50883167,48.140305,0,0,9349,360,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.508745,48.14038167,0,0,9350,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50866167,48.14046,0,0,9351,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50857667,48.14053667,0,0,9352,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50849333,48.14061333,0,0,9353,356,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50840667,48.14068833,0,0,9354,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50831833,48.14076167,0,0,9355,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50822667,48.140835,0,0,9356,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50812833,48.14090333,0,0,9357,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.508025,48.14096833,0,0,9358,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50792,48.14103,0,0,9359,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50780833,48.14109,0,0,9360,356,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.507695,48.141145,0,0,9361,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50758,48.14119833,0,0,9362,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50746667,48.14125333,0,0,9363,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50735,48.141305,0,0,9364,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.507235,48.14136,0,0,9365,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50712167,48.141415,0,0,9366,359,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50700667,48.14147167,0,0,9367,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50688833,48.141525,0,0,9368,358,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50677167,48.14158,0,0,9369,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.506655,48.14163333,0,0,9370,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50653667,48.14168667,0,0,9371,357,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50642,48.14173833,0,0,9372,356,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50630667,48.14179333,0,0,9373,356,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50619,48.14184667,0,0,9374,356,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50607167,48.14189833,0,0,9375,356,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.505955,48.14195167,0,0,9376,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.505835,48.14200667,0,0,9377,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50571333,48.14205833,0,0,9378,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50559167,48.14211167,0,0,9379,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50547,48.14216667,0,0,9380,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50534833,48.14222333,0,0,9381,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50522333,48.14227833,0,0,9382,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.5051,48.14233333,0,0,9383,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50497667,48.14239167,0,0,9384,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50485333,48.14244833,0,0,9385,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50472667,48.142505,0,0,9386,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.5046,48.14256167,0,0,9387,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50447167,48.14262167,0,0,9388,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50434167,48.14267833,0,0,9389,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50421167,48.14273667,0,0,9390,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50408167,48.14279667,0,0,9391,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50395,48.14285333,0,0,9392,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50381833,48.14291333,0,0,9393,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50368833,48.142975,0,0,9394,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50356,48.14303667,0,0,9395,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50342833,48.14309833,0,0,9396,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50329667,48.14316,0,0,9397,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.503165,48.14321833,0,0,9398,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50303167,48.14328,0,0,9399,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50290167,48.14334167,0,0,9400,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50277,48.14340333,0,0,9401,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50263833,48.143465,0,0,9402,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50250667,48.143525,0,0,9403,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.502375,48.143585,0,0,9404,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50224333,48.143645,0,0,9405,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50211167,48.143705,0,0,9406,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50198667,48.14376833,0,0,9407,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50185833,48.14382667,0,0,9408,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50172333,48.14387667,0,0,9409,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50158667,48.14392,0,0,9410,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50144833,48.143965,0,0,9411,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50131167,48.14400833,0,0,9412,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.501175,48.144055,0,0,9413,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50103667,48.14410333,0,0,9414,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.5009,48.14415167,0,0,9415,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50077167,48.14421167,0,0,9416,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50065333,48.14428167,0,0,9417,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50054667,48.14436,0,0,9418,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.500455,48.14444833,0,0,9419,355,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50037833,48.14454167,0,0,9420,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50031167,48.14464333,0,0,9421,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.500245,48.14475,0,0,9422,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50017667,48.14485667,0,0,9423,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.5001,48.14496167,0,0,9424,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.50001167,48.14506333,0,0,9425,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49991,48.14515833,0,0,9426,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49979333,48.14523833,0,0,9427,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49966333,48.145305,0,0,9428,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49952833,48.14536,0,0,9429,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49938833,48.14540667,0,0,9430,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49924833,48.14545,0,0,9431,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49911,48.14549167,0,0,9432,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49897167,48.14553167,0,0,9433,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49883333,48.14556833,0,0,9434,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49869667,48.145605,0,0,9435,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49856167,48.14564167,0,0,9436,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49842833,48.14567667,0,0,9437,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49829333,48.14571167,0,0,9438,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49815333,48.14574167,0,0,9439,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49801,48.14576667,0,0,9440,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49786333,48.145785,0,0,9441,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49771333,48.14580333,0,0,9442,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49755667,48.14581667,0,0,9443,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49739667,48.14583,0,0,9444,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49724,48.14584,0,0,9445,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49708167,48.14585333,0,0,9446,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49692333,48.14586333,0,0,9447,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49676667,48.14587,0,0,9448,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49661,48.14587667,0,0,9449,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49645333,48.14587833,0,0,9450,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.4963,48.14587667,0,0,9451,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.496145,48.14587167,0,0,9452,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49599,48.14586333,0,0,9453,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.495835,48.14585167,0,0,9454,347,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49568167,48.14583833,0,0,9455,346,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49552667,48.14582167,0,0,9456,345,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49537333,48.145805,0,0,9457,346,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49522167,48.14578333,0,0,9458,347,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49507,48.14575667,0,0,9459,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49492,48.145725,0,0,9460,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49477167,48.14569,0,0,9461,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.494625,48.14565,0,0,9462,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49448167,48.14560667,0,0,9463,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49434,48.14556167,0,0,9464,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49419833,48.145515,0,0,9465,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.494055,48.145465,0,0,9466,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49391167,48.14541333,0,0,9467,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49377167,48.14536,0,0,9468,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49363333,48.14530667,0,0,9469,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.493495,48.14525333,0,0,9470,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49336333,48.14519667,0,0,9471,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49323667,48.14513333,0,0,9472,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.493115,48.14506667,0,0,9473,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.492995,48.14499333,0,0,9474,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49287833,48.14492167,0,0,9475,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49276167,48.144845,0,0,9476,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49264167,48.14476667,0,0,9477,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.492525,48.14469167,0,0,9478,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49240833,48.14461833,0,0,9479,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49229667,48.14454,0,0,9480,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.492185,48.14445833,0,0,9481,347,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49207667,48.14437667,0,0,9482,346,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49197,48.144295,0,0,9483,345,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.491865,48.14421,0,0,9484,344,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49176,48.14412667,0,0,9485,344,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.491655,48.14404333,0,0,9486,343,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49154667,48.14396167,0,0,9487,343,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49144,48.14388,0,0,9488,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49133333,48.14379667,0,0,9489,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49122667,48.143715,0,0,9490,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49111667,48.143635,0,0,9491,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.491005,48.14355833,0,0,9492,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49089,48.143485,0,0,9493,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49077167,48.14341333,0,0,9494,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.490655,48.14334333,0,0,9495,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49053833,48.143275,0,0,9496,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49042,48.14320667,0,0,9497,340,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49030167,48.14313833,0,0,9498,340,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49018333,48.14306833,0,0,9499,340,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.49006667,48.143,0,0,9500,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48995,48.14293,0,0,9501,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.489835,48.14286167,0,0,9502,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48971833,48.142795,0,0,9503,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.4896,48.14273333,0,0,9504,341,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48948167,48.142675,0,0,9505,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48936167,48.14261833,0,0,9506,342,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48924167,48.14256167,0,0,9507,343,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48912167,48.14250833,0,0,9508,343,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48900167,48.14245833,0,0,9509,345,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48887833,48.14241333,0,0,9510,346,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48875333,48.14237167,0,0,9511,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48862833,48.14233167,0,0,9512,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48850333,48.142295,0,0,9513,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48837667,48.14226167,0,0,9514,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48825167,48.14223,0,0,9515,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.488125,48.14220333,0,0,9516,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48800167,48.14218,0,0,9517,354,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.487875,48.14216,0,0,9518,353,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48774833,48.14214,0,0,9519,352,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48762,48.14212167,0,0,9520,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.487485,48.14210667,0,0,9521,351,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.487345,48.14209333,0,0,9522,350,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48720333,48.14208667,0,0,9523,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48705667,48.14208333,0,0,9524,349,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48691333,48.14208333,0,0,9525,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48676833,48.142085,0,0,9526,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.486625,48.14208833,0,0,9527,348,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48647833,48.14209167,0,0,9528,347,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.48633,48.14209667,0,0,9529,346,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
